# Cleaned mesh
11264 0
# Vertices
0.0269127 -0.0250454 0.13162
0.0160001 0.0910223 -0.0199046
-0.0378943 -0.198807 -0.184846
0.0272356 -0.0905759 -0.151652
-0.0148018 0.103848 0.161816
0.144799 0.0530862 0.061546
0.0106761 -0.0563784 0.150131
-0.160279 0.191891 0.0353387
-0.0869843 0.140307 0.00323582
-0.154261 0.0689746 -0.183284
-0.191486 -0.113663 -0.033079
-0.0663173 0.09199 -0.109941
-0.0025937 0.06645 0.19131
-0.12372 -0.125199 0.178995
-0.138615 0.0266924 -0.18467
-0.000341997 -0.147215 0.178547
-0.0328068 0.165146 -0.113868
0.0486374 0.182784 0.0493788
-0.107222 0.104286 0.0409915
-0.0193332 0.194934 0.0342271
-0.117122 -0.110382 -0.186398
-0.14594 -0.0336312 -0.169855
-0.00876841 0.194361 0.0610655
-0.127537 0.172544 0.0159844
-0.158582 0.142567 -0.0710828
-0.129679 0.0589532 -0.0191213
-0.126748 0.112839 -0.0996402
0.129404 -0.0642311 -0.0565146
-0.0926326 0.197995 -0.0779693
-0.162762 0.186168 0.128602
-0.152486 -0.131765 -0.076994
0.0149461 0.0678073 0.157742
-0.00397019 -0.0961022 -0.130313
-0.0933448 0.0157966 0.16181
0.120653 0.132959 -0.180434
-0.169661 0.12688 0.19788
-0.142186 -0.198841 -0.0739115
0.0605312 0.167707 -0.069322
0.00672869 -0.114192 0.0705136
-0.109176 -0.0259771 0.161734
-0.113554 0.13239 0.0957702
-0.142162 -0.0592992 -0.183227
0.0311046 0.135126 -0.181574
-0.175995 0.169206 -0.0605752
0.00484943 0.195935 0.103646
0.0787935 0.119006 -0.157836
-0.0294869 -0.157493 0.192967
-0.126002 -0.164791 0.0854066
-0.0455901 -0.132612 -0.194948
0.0224876 0.0453275 0.0508388
0.103912 0.108738 -0.019515
0.168687 -0.137263 0.0984019
-0.029621 0.0194166 0.140218
0.116243 -0.044324 0.0817849
-0.131593 -0.0643817 -0.182603
-0.0170031 -0.0246025 0.198212
0.144343 0.108526 0.00250892
0.032511 -0.00664438 -0.0959943
0.114996 0.0416648 -0.12209
-0.114659 0.0114738 0.0267746
0.136258 0.103596 -0.179886
0.167861 -0.0619676 0.101421
0.123623 -0.0409687 -0.0578972
-0.0854355 0.119313 -0.10758
0.0312248 0.121276 -0.104516
-0.152839 -0.0257141 0.137968
0.0677784 -0.0941124 -0.193814
0.0660613 -0.186629 0.14555
0.100727 0.0680494 0.0403573
0.0240006 -0.177 0.181244
-0.0545993 0.175705 -0.162884
0.186745 -0.187639 0.106723
0.192494 0.146296 0.12176
-0.154693 0.0405184 -0.0429446
0.187175 -0.0885155 -0.00433367
0.105534 0.0765173 -0.164885
0.144048 0.163482 0.069929
-0.172627 0.0915356 0.0572478
0.064569 0.0866451 0.191199
-0.121371 0.0732857 -0.190647
0.19754 -0.141644 0.0446416
-0.0801468 0.0825797 -0.0704609
-0.121776 -0.0769139 0.123189
-0.037885 0.12704 0.192954
0.0737463 0.111424 -0.187555
-0.0898682 -0.103785 -0.133414
-0.0932174 -0.132427 0.112471
0.186543 0.0290947 0.144454
-0.105567 0.0280864 -0.0641712
0.0978538 0.00814895 -0.13642
-0.0273049 0.0288407 -0.132603
-0.0225696 -0.043862 -0.145997
0.165146 -0.0732694 -0.0672069
0.180831 0.0547776 0.0610819
0.114554 -0.184848 -0.133991
-0.0985746 -0.0664177 -0.0276659
-0.00625913 0.020205 -0.157017
0.171449 0.00998411 -0.116828
-0.0370636 -0.0249621 -0.0814828
0.0149255 0.0391963 -0.171011
0.0577269 0.170651 0.0898689
0.184365 -0.108304 0.192609
-0.0987643 -0.173444 -0.184394
0.0849752 0.0777896 0.117525
0.191192 -0.0104383 0.0314795
-0.190185 -0.0127918 0.0198542
-0.124318 -0.0139487 -0.176013
0.185717 0.131142 0.14531
-0.104441 0.046256 0.158315
-0.149729 0.00278142 -0.15239
-0.0720123 -0.0434252 -0.0952551
0.107257 -0.0818345 0.00324976
-0.00341162 -0.187583 0.128955
0.138433 0.0208592 0.170309
-0.101763 -0.0496642 0.0969516
0.0734015 -0.160039 -0.119231
-0.112224 -0.0420367 0.0332041
0.1221 -0.154691 -0.194336
0.0812109 0.151408 -0.122442
-0.0961731 0.182628 0.153438
-0.0101928 -0.192284 -0.179038
0.0151426 -0.194091 -0.114062
-0.0904599 -0.0870603 0.195323
-0.17959 0.107101 0.02479
0.0851944 0.0144008 0.181758
0.0920066 -0.158106 0.0797013
-0.165948 -0.101437 -0.144953
0.182059 0.0346453 -0.0833335
0.0718668 -0.0251842 0.00362082
-0.0298577 -0.0777756 0.142542
0.0277345 0.11847 0.0693541
-0.165011 -0.0141792 -0.0751353
0.0339773 -0.00632474 -0.196586
0.183648 -0.00192365 0.104435
-0.0564355 -0.116068 -0.185716
0.119889 -0.145982 -0.000380546
0.0224448 -0.0749678 0.163943
0.110665 0.0424156 0.114006
0.0382723 -0.11015 -0.0702597
0.0930667 -0.155794 0.155366
-0.184168 0.0624714 0.166961
0.111985 0.0356734 0.110929
0.107845 0.00467017 0.170988
-0.167304 -0.030626 -0.0136324
0.0927488 0.130592 0.13361
0.00938769 0.0411486 -0.179558
0.128803 -0.00587726 -0.14094
0.084315 0.0920807 -0.154283
0.0657567 -0.195793 0.155233
-0.169739 0.00131235 -0.00575583
-0.177676 -0.100609 -0.154543
0.0119641 -0.0810215 -0.139919
-0.193898 -0.147285 -0.145505
-0.0724149 0.0266935 -0.0856046
0.118448 0.0348649 0.0439659
-0.0547028 0.151111 0.054468
0.022853 0.195502 -0.0744231
0.118161 -0.194866 0.161044
-0.00299606 0.100732 0.142774
-0.0472304 -0.165974 -0.0217898
-0.157 -0.192814 0.0953754
0.138445 0.199337 -0.0457255
-0.0807034 -0.0331488 0.0790198
-0.142374 0.0619552 0.0121748
0.0617749 -0.0959966 -0.0756328
0.121898 0.106112 -0.0544078
0.0487455 -0.120168 0.0819582
-0.171489 0.0888667 -0.17058
0.00464094 0.0314726 -0.00793818
0.0659074 -0.149795 -0.137559
0.088449 -0.0689329 0.115365
0.149939 -0.00577223 -0.155278
-0.135309 -0.020114 -0.190493
0.0592154 -0.13023 0.099133
-0.198267 0.0213961 0.014585
-0.14648 0.0557436 0.174896
0.0741575 0.184821 0.053408
-0.181793 0.0886672 0.154556
